query,neighbor,distance,rank
c2_uuid_fa40c633.nc,c2_uuid_ec81d97e.nc,9.04267271000332,19
c2_uuid_fbf4a196.nc,c2_uuid_ff53a69a.nc,1.7950398073066924,1
c2_uuid_fbf4a196.nc,c2_uuid_a8aaadc4.nc,2.342101038712276,2
c2_uuid_fbf4a196.nc,c2_uuid_fca79975.nc,2.5432470301134886,3
c2_uuid_fbf4a196.nc,c2_uuid_d60e0f4a.nc,3.269964759414155,4
c2_uuid_fbf4a196.nc,c2_uuid_aebda966.nc,3.6028174685017955,5
c2_uuid_fbf4a196.nc,c2_uuid_fa40c633.nc,4.440914689944007,6
c2_uuid_fbf4a196.nc,c2_uuid_49511e7b.nc,4.479182175428724,7
c2_uuid_fbf4a196.nc,c2_uuid_4df18da4.nc,4.539449869496039,8
c2_uuid_fbf4a196.nc,c2_uuid_f544906f.nc,4.587231418607668,9
c2_uuid_fbf4a196.nc,c2_uuid_735327ae.nc,4.661578249307841,10
c2_uuid_fbf4a196.nc,c2_uuid_aa20f8c4.nc,4.671045454578746,11
c2_uuid_fbf4a196.nc,c2_uuid_4b4eea26.nc,5.097082423076945,12
c2_uuid_fbf4a196.nc,c2_uuid_495c8cf2.nc,5.489920121423257,13
c2_uuid_fbf4a196.nc,c2_uuid_80ab3494.nc,5.49821887549645,14
c2_uuid_fbf4a196.nc,c2_uuid_4c0d80da.nc,5.768723827168478,15
c2_uuid_fbf4a196.nc,c2_uuid_eb59c68d.nc,5.978158811162641,16
c2_uuid_fbf4a196.nc,c2_uuid_c6fae318.nc,6.315989879567607,17
c2_uuid_fbf4a196.nc,c2_uuid_dc364aad.nc,6.486882758742961,18
c2_uuid_fbf4a196.nc,c2_uuid_ec81d97e.nc,8.983788756005557,19
c2_uuid_fca79975.nc,c2_uuid_aebda966.nc,1.6020278753217738,1
c2_uuid_fca79975.nc,c2_uuid_49511e7b.nc,2.3069168261450628,2
c2_uuid_fca79975.nc,c2_uuid_aa20f8c4.nc,2.315640234602046,3
c2_uuid_fca79975.nc,c2_uuid_ff53a69a.nc,2.3318622713581294,4
c2_uuid_fca79975.nc,c2_uuid_a8aaadc4.nc,2.473130963282175,5
c2_uuid_fca79975.nc,c2_uuid_fbf4a196.nc,2.5432470301134886,6
c2_uuid_fca79975.nc,c2_uuid_d60e0f4a.nc,2.6814633136383557,7
c2_uuid_fca79975.nc,c2_uuid_735327ae.nc,2.968859847297281,8
c2_uuid_fca79975.nc,c2_uuid_fa40c633.nc,3.269348842660226,9
c2_uuid_fca79975.nc,c2_uuid_4df18da4.nc,3.568503235655473,10
c2_uuid_fca79975.nc,c2_uuid_4b4eea26.nc,3.876752994315317,11
c2_uuid_fca79975.nc,c2_uuid_495c8cf2.nc,4.053422296682796,12
c2_uuid_fca79975.nc,c2_uuid_c6fae318.nc,4.08594901625135,13
c2_uuid_fca79975.nc,c2_uuid_eb59c68d.nc,4.183670686221475,14
c2_uuid_fca79975.nc,c2_uuid_80ab3494.nc,4.215137605125611,15
c2_uuid_fca79975.nc,c2_uuid_dc364aad.nc,4.406474929848388,16
c2_uuid_fca79975.nc,c2_uuid_f544906f.nc,4.410401736873335,17
c2_uuid_fca79975.nc,c2_uuid_4c0d80da.nc,5.03805239284776,18
c2_uuid_fca79975.nc,c2_uuid_ec81d97e.nc,9.133908116670945,19
c2_uuid_ff53a69a.nc,c2_uuid_fbf4a196.nc,1.7950398073066924,1
c2_uuid_ff53a69a.nc,c2_uuid_a8aaadc4.nc,1.9886035913941902,2
c2_uuid_ff53a69a.nc,c2_uuid_fca79975.nc,2.3318622713581294,3
c2_uuid_ff53a69a.nc,c2_uuid_aebda966.nc,2.561433653168955,4
c2_uuid_ff53a69a.nc,c2_uuid_d60e0f4a.nc,2.581340538614279,5
c2_uuid_ff53a69a.nc,c2_uuid_fa40c633.nc,3.0259622690736423,6
c2_uuid_ff53a69a.nc,c2_uuid_49511e7b.nc,3.384029135306403,7
c2_uuid_ff53a69a.nc,c2_uuid_4b4eea26.nc,3.498430226670067,8
c2_uuid_ff53a69a.nc,c2_uuid_aa20f8c4.nc,3.7478332806308905,9
c2_uuid_ff53a69a.nc,c2_uuid_80ab3494.nc,3.894087295832791,10
c2_uuid_ff53a69a.nc,c2_uuid_735327ae.nc,3.9788400813226055,11
c2_uuid_ff53a69a.nc,c2_uuid_495c8cf2.nc,3.9915686239123924,12
c2_uuid_ff53a69a.nc,c2_uuid_4df18da4.nc,4.46829113041522,13
c2_uuid_ff53a69a.nc,c2_uuid_eb59c68d.nc,4.655592444496674,14
c2_uuid_ff53a69a.nc,c2_uuid_f544906f.nc,5.438040309017569,15
c2_uuid_ff53a69a.nc,c2_uuid_c6fae318.nc,5.484518381440996,16
c2_uuid_ff53a69a.nc,c2_uuid_4c0d80da.nc,5.802494431367943,17
c2_uuid_ff53a69a.nc,c2_uuid_dc364aad.nc,5.873456473654697,18
c2_uuid_ff53a69a.nc,c2_uuid_ec81d97e.nc,9.039506681847817,19
