SID,BASIN,SEASON,NAME,exclusion_reason
 , ,Year, ,Not in target basins
2017242N17253,EP,2017,LIDIA,Not in target basins
2017254N16251,EP,2017,OTIS,Not in target basins
2017257N16251,EP,2017,NORMA,Not in target basins
2017257N16258,EP,2017,MAX,Not in target basins
2017265N17257,EP,2017,PILAR,Not in target basins
2017277N14265,EP,2017,RAMON,Not in target basins
2017300N10271,EP,2017,SELMA,Not in target basins
2018027S11156,SP,2018,FEHI,Not in target basins
2018038S15172,SP,2018,GITA,Not in target basins
2018064S16172,SP,2018,HOLA,Not in target basins
2018070S10160,SP,2018,LINDA,Not in target basins
2018079S08137,SP,2018,NORA,Not in target basins
2018082S12164,SP,2018,IRIS,Not in target basins
2018089S18172,SP,2018,JOSIE,Not in target basins
2018096S15172,SP,2018,KENI,Not in target basins
2018131N12235,EP,2018,UNNAMED,Not in target basins
2018157N14255,EP,2018,ALETTA,Not in target basins
2018161N12260,EP,2018,BUD,Not in target basins
2018166N15260,EP,2018,CARLOTTA,Not in target basins
2018174N12244,EP,2018,DANIEL,Not in target basins
2018178N12253,EP,2018,EMILIA,Not in target basins
2018182N11256,EP,2018,FABIO,Not in target basins
2018208N11225,EP,2018,UNNAMED,Not in target basins
2018208N13238,EP,2018,GILMA,Not in target basins
2018213N12245,EP,2018,HECTOR,Not in target basins
2018217N12266,EP,2018,ILEANA,Not in target basins
2018218N14255,EP,2018,JOHN,Not in target basins
2018219N15237,EP,2018,KRISTY,Not in target basins
2018226N11245,EP,2018,LANE,Not in target basins
2018227N11145,EP,2018,SOULIK,Not in target basins
2018238N13239,EP,2018,MIRIAM,Not in target basins
2018240N15251,EP,2018,NORMAN,Not in target basins
2018244N14252,EP,2018,OLIVIA,Not in target basins
2018251N15248,EP,2018,PAUL,Not in target basins
2018263N12146,EP,2018,TRAMI,Not in target basins
2018263N26249,EP,2018,UNNAMED,Not in target basins
2018268N14253,EP,2018,ROSA,Not in target basins
2018269N11220,EP,2018,WALAKA,Not in target basins
2018269S09157,SP,2019,LIUA,Not in target basins
2018273N12259,EP,2018,SERGIO,Not in target basins
2018288N17257,EP,2018,TARA,Not in target basins
2018292N13269,EP,2018,VICENTE,Not in target basins
2018292N14261,EP,2018,WILLA,Not in target basins
2018306N14249,EP,2018,XAVIER,Not in target basins
2018324N04156,EP,2018,MAN-YI,Not in target basins
2018334S09156,SP,2019,OWEN,Not in target basins
2018363S12145,SP,2019,PENNY,Not in target basins
2019001S10162,SP,2019,MONA,Not in target basins
2019040S17183,SP,2019,NEIL,Not in target basins
2019042S17162,SP,2019,OMA,Not in target basins
2019057S13184,SP,2019,POLA,Not in target basins
2019074S08151,SP,2019,TREVOR,Not in target basins
2019129S10160,SP,2019,ANN,Not in target basins
2019176N18128,EP,2019,SEPAT,Not in target basins
2019177N15256,EP,2019,ALVIN,Not in target basins
2019181N10252,EP,2019,BARBARA,Not in target basins
2019188N16245,EP,2019,COSME,Not in target basins
2019193N14255,EP,2019,UNNAMED,Not in target basins
2019203N15244,EP,2019,DALILA,Not in target basins
2019209N11237,EP,2019,ERICK,Not in target basins
2019210N11253,EP,2019,FLOSSIE,Not in target basins
2019215N13242,EP,2019,GIL,Not in target basins
2019224N18252,EP,2019,HENRIETTE,Not in target basins
2019233N15255,EP,2019,IVO,Not in target basins
2019242N14180,EP,2019,FAXAI,Not in target basins
2019243N06136,EP,2019,LINGLING,Not in target basins
2019244N13253,EP,2019,JULIETTE,Not in target basins
2019246N15225,EP,2019,AKONI,Not in target basins
2019255N15251,EP,2019,KIKO,Not in target basins
2019260N10253,EP,2019,MARIO,Not in target basins
2019260N12262,EP,2019,LORENA,Not in target basins
2019272N14261,EP,2019,NARDA,Not in target basins
2019278N16165,EP,2019,HAGIBIS,Not in target basins
2019285N15198,EP,2019,EMA,Not in target basins
2019289N14267,EP,2019,UNNAMED,Not in target basins
2019290N11234,EP,2019,OCTAVE,Not in target basins
2019293N17257,EP,2019,PRISCILLA,Not in target basins
2019317N11248,EP,2019,RAYMOND,Not in target basins
2019320N09264,EP,2019,UNNAMED,Not in target basins
2019326S08163,SP,2020,RITA,Not in target basins
2019359S08175,SP,2020,SARAI,Not in target basins
2020005S08133,SP,2020,CLAUDIA,Not in target basins
2020015S12170,SP,2020,TINO,Not in target basins
2020024S14190,SP,2020,UNNAMED,Not in target basins
2020037S13163,SP,2020,UESI,Not in target basins
2020051S13186,SP,2020,VICKY,Not in target basins
2020052S11181,SP,2020,WASI,Not in target basins
2020052S13140,SP,2020,ESTHER,Not in target basins
2020073S14149,SP,2020,GRETEL,Not in target basins
2020091S10145,SP,2020,UNNAMED,Not in target basins
2020092S09155,SP,2020,HAROLD,Not in target basins
2020116N14245,EP,2020,UNNAMED,Not in target basins
2020152N12269,EP,2020,AMANDA,Not in target basins
2020176N10228,EP,2020,BORIS,Not in target basins
2020182N20248,EP,2020,UNNAMED,Not in target basins
2020189N10261,EP,2020,CRISTINA,Not in target basins
2020196N17250,EP,2020,UNNAMED,Not in target basins
2020202N15234,EP,2020,UNNAMED,Not in target basins
2020202N15241,EP,2020,DOUGLAS,Not in target basins
2020213N15131,EP,2020,HAGUPIT,Not in target basins
2020221N13262,EP,2020,ELIDA,Not in target basins
2020226N13233,EP,2020,UNNAMED,Not in target basins
2020229N18242,EP,2020,FAUSTO,Not in target basins
2020230N11264,EP,2020,GENEVIEVE,Not in target basins
2020238N16252,EP,2020,HERNAN,Not in target basins
2020239N15243,EP,2020,ISELLE,Not in target basins
2020249N14265,EP,2020,JULIO,Not in target basins
2020257N16248,EP,2020,KARINA,Not in target basins
2020265N16252,EP,2020,LOWELL,Not in target basins
2020270N17159,EP,2020,KUJIRA,Not in target basins
2020272N12257,EP,2020,MARIE,Not in target basins
2020279N11256,EP,2020,NORBERT,Not in target basins
2020309N14245,EP,2020,ODALYS,Not in target basins
2020323N15248,EP,2020,POLO,Not in target basins
2020345S13183,SP,2021,UNNAMED,Not in target basins
2020346S13168,SP,2021,YASA,Not in target basins
2020347S14190,SP,2021,ZAZU,Not in target basins
2020352S26195,SP,2021,ZAZU,Not in target basins
2021001S14136,SP,2021,IMOGEN,Not in target basins
2021015S14147,SP,2021,KIMI,Not in target basins
2021025S14138,SP,2021,LUCAS,Not in target basins
2021029S14162,SP,2021,BINA,Not in target basins
2021029S16171,SP,2021,ANA,Not in target basins
2021038S14178,SP,2021,UNNAMED,Not in target basins
2021058S14149,SP,2021,NIRAN,Not in target basins
2021099S15159,SP,2021,UNNAMED,Not in target basins
2021102N06144,EP,2021,SURIGAE,Not in target basins
2021129N13254,EP,2021,ANDRES,Not in target basins
2021151N11257,EP,2021,BLANCA,Not in target basins
2021163N11240,EP,2021,CARLOS,Not in target basins
2021169N14260,EP,2021,DOLORES,Not in target basins
2021176N15259,EP,2021,ENRIQUE,Not in target basins
2021195N13249,EP,2021,FELICIA,Not in target basins
2021198N15254,EP,2021,GUILLERMO,Not in target basins
2021208N13245,EP,2021,JIMENA,Not in target basins
2021212N12248,EP,2021,HILDA,Not in target basins
2021213N14253,EP,2021,IGNACIO,Not in target basins
2021219N08193,EP,2021,OMAIS,Not in target basins
2021219N15258,EP,2021,KEVIN,Not in target basins
2021222N12262,EP,2021,LINDA,Not in target basins
2021235N20251,EP,2021,MARTY,Not in target basins
2021236N12265,EP,2021,NORA,Not in target basins
2021250N17254,EP,2021,OLAF,Not in target basins
2021265N11150,EP,2021,MINDULLE,Not in target basins
2021282N16165,EP,2021,NAMTHEUN,Not in target basins
2021283N14258,EP,2021,PAMELA,Not in target basins
2021295N09145,EP,2021,MALOU,Not in target basins
2021296N13260,EP,2021,RICK,Not in target basins
2021307N09275,EP,2021,TERRY,Not in target basins
2021311N13248,EP,2021,SANDRA,Not in target basins
2021343S09155,SP,2022,RUBY,Not in target basins
2021358S09130,SP,2022,SETH,Not in target basins
2022008S13148,SP,2022,TIFFANY,Not in target basins
2022008S17173,SP,2022,CODY,Not in target basins
2022030S14147,SP,2022,UNNAMED,Not in target basins
2022038S19164,SP,2022,DOVI,Not in target basins
2022058S17163,SP,2022,EVA,Not in target basins
2022094S15163,SP,2022,FILI,Not in target basins
2022096N03150,EP,2022,MALAKAS,Not in target basins
2022137S13171,SP,2022,GINA,Not in target basins
2022148N13263,EP,2022,AGATHA,Not in target basins
2022165N14258,EP,2022,BLAS,Not in target basins
2022167N11269,EP,2022,CELIA,Not in target basins
2022179N08310,EP,2022,BONNIE,Not in target basins
2022191N14249,EP,2022,DARBY,Not in target basins
2022197N12260,EP,2022,ESTELLE,Not in target basins
2022207N11262,EP,2022,FRANK,Not in target basins
2022209N16246,EP,2022,GEORGETTE,Not in target basins
2022219N14255,EP,2022,HOWARD,Not in target basins
2022225N15253,EP,2022,IVETTE,Not in target basins
2022233N22151,EP,2022,TOKAGE,Not in target basins
2022244N15254,EP,2022,JAVIER,Not in target basins
2022248N14259,EP,2022,KAY,Not in target basins
2022254N21158,EP,2022,MERBOK,Not in target basins
2022255N16256,EP,2022,MADELINE,Not in target basins
2022259N12265,EP,2022,LESTER,Not in target basins
2022265N17256,EP,2022,NEWTON,Not in target basins
2022268N20147,EP,2022,KULAP,Not in target basins
2022272N14258,EP,2022,ORLENE,Not in target basins
2022276N15249,EP,2022,PAINE,Not in target basins
2022280N11294,EP,2022,JULIA,Not in target basins
2022284N15152,EP,2022,HAITANG,Not in target basins
2022293N15259,EP,2022,ROSLYN,Not in target basins
2023005S18142,SP,2023,HALE,Not in target basins
2023016S15160,SP,2023,IRENE,Not in target basins
2023020S18156,SP,2023,UNNAMED,Not in target basins
2023036S12163,SP,2023,GABRIELLE,Not in target basins
2023054S19117,SP,2023,UNNAMED,Not in target basins
2023055S14184,SP,2023,JUDY,Not in target basins
2023059S15149,SP,2023,KEVIN,Not in target basins
2023096S07135,SP,2023,ILSA,Not in target basins
2023156N12135,EP,2023,GUCHOL,Not in target basins
2023179N15256,EP,2023,ADRIAN,Not in target basins
2023180N13264,EP,2023,BEATRIZ,Not in target basins
2023191N10262,EP,2023,CALVIN,Not in target basins
2023202N13240,EP,2023,UNNAMED,Not in target basins
2023213N14257,EP,2023,DORA,Not in target basins
2023217N15256,EP,2023,EUGENE,Not in target basins
2023225N14248,EP,2023,FERNANDA,Not in target basins
2023226N11222,EP,2023,GREG,Not in target basins
2023228N12259,EP,2023,HILARY,Not in target basins
2023234N19154,EP,2023,DAMREY,Not in target basins
2023239N16242,EP,2023,IRWIN,Not in target basins
2023248N12257,EP,2023,JOVA,Not in target basins
2023259N15225,EP,2023,UNNAMED,Not in target basins
2023261N13248,EP,2023,KENNETH,Not in target basins
2023267N14242,EP,2023,UNNAMED,Not in target basins
2023276N11254,EP,2023,LIDIA,Not in target basins
2023279N08157,EP,2023,BOLAVEN,Not in target basins
2023281N14260,EP,2023,MAX,Not in target basins
2023290N12256,EP,2023,NORMA,Not in target basins
2023292S03172,SP,2024,LOLA,Not in target basins
2023294N09264,EP,2023,OTIS,Not in target basins
2023302N10267,EP,2023,PILAR,Not in target basins
2023316S08168,SP,2024,MAL,Not in target basins
2023326N10240,EP,2023,RAMON,Not in target basins
2023337S08165,SP,2024,JASPER,Not in target basins
2024017S15151,SP,2024,KIRRILY,Not in target basins
2024031S24154,SP,2024,UNNAMED,Not in target basins
2024035S16188,SP,2024,NAT,Not in target basins
2024037S09184,SP,2024,OSAI,Not in target basins
2024044S15134,SP,2024,LINCOLN,Not in target basins
2024045S15192,SP,2024,UNNAMED,Not in target basins
2024073S14128,SP,2024,MEGAN,Not in target basins
2024100S11152,SP,2024,PAUL,Not in target basins
2024141N03142,EP,2024,EWINIAR,Not in target basins
2024186N15256,EP,2024,ALETTA,Not in target basins
2024207N16250,EP,2024,BUD,Not in target basins
2024213N14254,EP,2024,CARLOTTA,Not in target basins
2024216N12231,EP,2024,DANIEL,Not in target basins
2024218N14254,EP,2024,FABIO,Not in target basins
2024218N16247,EP,2024,EMILIA,Not in target basins
2024224N27154,EP,2024,SON-TINH,Not in target basins
2024225N22135,EP,2024,AMPIL,Not in target basins
2024225N24147,EP,2024,WUKONG,Not in target basins
2024231N14251,EP,2024,GILMA,Not in target basins
2024235N16223,EP,2024,HONE,Not in target basins
2024236N14248,EP,2024,HECTOR,Not in target basins
2024246N22147,EP,2024,LEEPI,Not in target basins
2024256N18254,EP,2024,ILEANA,Not in target basins
2024259N12145,EP,2024,PULASAN,Not in target basins
2024267N14261,EP,2024,JOHN,Not in target basins
2024275N14264,EP,2024,UNNAMED,Not in target basins
2024278N11150,EP,2024,BARIJAT,Not in target basins
2024296N13260,EP,2024,KRISTY,Not in target basins
2024307N11232,EP,2024,LANE,Not in target basins
2024307N11250,EP,2024,UNNAMED,Not in target basins
2024364S17177,SP,2025,UNNAMED,Not in target basins
2025010S17185,SP,2025,PITA,Not in target basins
2025034S19166,SP,2025,UNNAMED,Not in target basins
2025042S22164,SP,2025,UNNAMED,Not in target basins
2025052S14148,SP,2025,ALFRED,Not in target basins
2025054S13182,SP,2025,RAE,Not in target basins
2025056S16171,SP,2025,SERU,Not in target basins
2025057S25184,SP,2025,RAE,Not in target basins
2025104S15168,SP,2025,TAM,Not in target basins
2025106S10135,SP,2025,UNNAMED,Not in target basins
2025129S08138,SP,2025,UNNAMED,Not in target basins
2025149N12256,EP,2025,ALVIN,Not in target basins
2025159N12250,EP,2025,COSME,Not in target basins
2025159N15258,EP,2025,BARBARA,Not in target basins
2025164N11260,EP,2025,DALILA,Not in target basins
2025168N11269,EP,2025,ERICK,Not in target basins
2025180N13261,EP,2025,FLOSSIE,Not in target basins
2025182N22149,EP,2025,MUN,Not in target basins
2025191N19142,EP,2025,NARI,Not in target basins
2025205N13145,EP,2025,KROSA,Not in target basins
2025207N11219,EP,2025,IONA,Not in target basins
2025209N12220,EP,2025,KELI,Not in target basins
2025212N13247,EP,2025,GIL,Not in target basins
2025212N26130,EP,2025,BAILU,Not in target basins
2025216N13243,EP,2025,HENRIETTE,Not in target basins
2025219N13264,EP,2025,IVO,Not in target basins
2025237N16251,EP,2025,JULIETTE,Not in target basins
2025243N14239,EP,2025,KIKO,Not in target basins
2025245N17255,EP,2025,LORENA,Not in target basins
2025245N19129,EP,2025,PEIPAH,Not in target basins
2025254N14262,EP,2025,MARIO,Not in target basins
2025261N23166,EP,2025,NEOGURI,Not in target basins
2025265N14261,EP,2025,NARDA,Not in target basins
2025273N09248,EP,2025,OCTAVE,Not in target basins
2025276N20147,EP,2025,HALONG,Not in target basins
2025278N15254,EP,2025,PRISCILLA,Not in target basins
2025280N13147,EP,2025,NAKRI,Not in target basins
2025282N16261,EP,2025,RAYMOND,Not in target basins
2025297N13247,EP,2025,SONIA,Not in target basins
2025339S14210,SP,2026,UNNAMED,Not in target basins
2025349S13169,SP,2026,UNNAMED,Not in target basins
2026010S17148,SP,2026,KOJI,Not in target basins
2026021S18159,SP,2026,UNNAMED,Not in target basins
2026028S17172,SP,2026,UNNAMED,Not in target basins
2026058S18168,SP,2026,URMIL,Not in target basins
2026063S14151,SP,2026,UNNAMED,Not in target basins
2026076S12157,SP,2026,NARELLE,Not in target basins
2026082S17163,SP,2026,UNNAMED,Not in target basins
2026094S09155,SP,2026,MAILA,Not in target basins
2026095S14172,SP,2026,VAIANU,Not in target basins
2026152N08237,EP,2026,AMANDA,Not in target basins
2026157N14255,EP,2026,BORIS,Not in target basins
2026158N10271,EP,2026,CRISTINA,Not in target basins
2026180N11238,EP,2026,DOUGLAS,Not in target basins
2026194N12265,EP,2026,ELIDA,Not in target basins
2026198N08260,EP,2026,FAUSTO,Not in target basins
2026204N08267,EP,2026,GENEVIEVE,Not in target basins
