SID,BASIN,SEASON,NAME,max_wind_kt,min_pressure_hpa,max_category,record_count,first_time,last_time,intensity_class
1961041S14119,SI,1961,UNNAMED,,,-5,51,1961-02-09 23:00:00,1961-02-14 23:00:00,Unknown
1961043S09099,SI,1961,UNNAMED,,990.0,-1,79,1961-02-11 16:00:00,1961-02-17 01:00:00,Unknown
1961048N05086,NI,1961,UNNAMED,,,-5,36,1961-02-17 06:00:00,1961-02-21 15:00:00,Unknown
1961051S12116,SI,1961,UNNAMED,,970.0,-5,99,1961-02-20 00:00:00,1961-03-02 18:00:00,Unknown
1961052S13095,SI,1961,UNNAMED,,990.0,-1,135,1961-02-20 16:00:00,1961-03-01 22:00:00,Unknown
1961053S08133,SI,1961,UNNAMED,,,-5,111,1961-02-21 23:00:00,1961-03-04 23:00:00,Unknown
1961053S12116,SI,1961,UNNAMED,,,-5,111,1961-02-21 23:00:00,1961-03-04 23:00:00,Unknown
1961055S11129,SI,1961,UNNAMED,,950.0,-5,82,1961-02-24 01:00:00,1961-03-03 18:30:00,Unknown
1961058N06132,WP,1961,SUSAN,,,0,23,1961-02-26 18:00:00,1961-03-01 12:00:00,Unknown
1961081N08148,WP,1961,TESS,,940.0,4,91,1961-03-22 06:00:00,1961-04-02 12:00:00,Unknown
1961100N10110,WP,1961,VIOLA,,,0,21,1961-04-09 12:00:00,1961-04-12 00:00:00,Unknown
1961125N11096,NI,1961,WINNIE,,,-5,39,1961-05-04 18:00:00,1961-05-09 12:00:00,Unknown
1961127N06107,WP,1961,UNNAMED,,,-5,21,1961-05-06 12:00:00,1961-05-09 00:00:00,Unknown
1961135N12121,WP,1961,ALICE,,980.0,1,65,1961-05-15 00:00:00,1961-05-23 00:00:00,Unknown
1961141N09135,WP,1961,BETTY,,945.0,4,112,1961-05-21 00:00:00,1961-06-03 21:00:00,Unknown
1961143N14073,NI,1961,UNNAMED,,,-5,20,1961-05-22 18:00:00,1961-05-25 03:00:00,Unknown
1961144N17112,WP,1961,UNNAMED,,,-5,49,1961-05-24 00:00:00,1961-05-30 00:00:00,Unknown
1961147N15095,NI,1961,UNNAMED,,,-5,32,1961-05-26 18:00:00,1961-05-30 15:00:00,Unknown
1961151N08147,WP,1961,UNNAMED,,,-5,53,1961-05-30 12:00:00,1961-06-06 00:00:00,Unknown
1961155N16110,WP,1961,UNNAMED,,,-5,39,1961-06-03 12:00:00,1961-06-08 06:00:00,Unknown
1961159N21090,NI,1961,UNNAMED,,,-5,52,1961-06-07 18:00:00,1961-06-14 03:00:00,Unknown
1961171N11115,WP,1961,CORA,,985.0,1,47,1961-06-20 06:00:00,1961-06-26 00:00:00,Unknown
1961172N19072,NI,1961,UNNAMED,,,-5,52,1961-06-20 18:00:00,1961-06-27 03:00:00,Unknown
1961173N09139,WP,1961,DORIS,,986.0,0,147,1961-06-21 18:00:00,1961-07-10 00:00:00,Unknown
1961175N19128,WP,1961,UNNAMED,,,-5,5,1961-06-24 00:00:00,1961-06-24 12:00:00,Unknown
1961177N27134,WP,1961,UNNAMED,,996.0,-5,29,1961-06-25 12:00:00,1961-06-29 00:00:00,Unknown
1961178N17093,NI,1961,UNNAMED,,,-5,17,1961-06-26 15:00:00,1961-06-28 15:00:00,Unknown
1961178N25133,WP,1961,UNNAMED,,,-5,9,1961-06-26 18:00:00,1961-06-27 18:00:00,Unknown
1961182N22088,NI,1961,UNNAMED,,,-5,17,1961-07-01 03:00:00,1961-07-03 03:00:00,Unknown
1961182N23120,WP,1961,DORIS,,,-5,7,1961-06-30 12:00:00,1961-07-01 06:00:00,Unknown
1961183N22070,NI,1961,UNNAMED,,,-5,32,1961-07-01 18:00:00,1961-07-05 15:00:00,Unknown
1961185N13130,WP,1961,UNNAMED,,,-5,21,1961-07-04 00:00:00,1961-07-06 12:00:00,Unknown
1961188N10147,WP,1961,ELSIE,,975.0,1,77,1961-07-06 12:00:00,1961-07-16 00:00:00,Unknown
1961193N12146,WP,1961,FLOSSIE,,992.0,0,69,1961-07-11 18:00:00,1961-07-20 06:00:00,Unknown
1961198N18134,WP,1961,GRACE,,,0,73,1961-07-16 12:00:00,1961-07-25 12:00:00,Unknown
1961200N24069,NI,1961,UNNAMED,,,-5,8,1961-07-18 18:00:00,1961-07-19 15:00:00,Unknown
1961204N12147,WP,1961,HELEN,,970.0,2,123,1961-07-22 18:00:00,1961-08-07 00:00:00,Unknown
1961207N20143,WP,1961,IDA,,980.0,1,45,1961-07-26 06:00:00,1961-07-31 18:00:00,Unknown
1961213N12134,WP,1961,JUNE,,960.0,2,61,1961-08-01 00:00:00,1961-08-08 12:00:00,Unknown
1961218N10138,WP,1961,UNNAMED,,,-5,39,1961-08-06 00:00:00,1961-08-10 18:00:00,Unknown
1961220N14113,WP,1961,UNNAMED,,1000.0,-5,17,1961-08-08 00:00:00,1961-08-10 00:00:00,Unknown
1961222N17120,WP,1961,UNNAMED,,,-5,7,1961-08-09 18:00:00,1961-08-10 12:00:00,Unknown
1961222N23120,WP,1961,UNNAMED,,,-5,11,1961-08-10 06:00:00,1961-08-11 12:00:00,Unknown
1961225N14143,WP,1961,KATHY,,988.0,1,51,1961-08-13 00:00:00,1961-08-19 06:00:00,Unknown
1961226N14126,WP,1961,UNNAMED,,,-5,17,1961-08-14 00:00:00,1961-08-16 00:00:00,Unknown
1961226N17141,WP,1961,UNNAMED,,,-5,17,1961-08-14 00:00:00,1961-08-16 00:00:00,Unknown
1961230N17119,WP,1961,UNNAMED,,,-5,29,1961-08-18 06:00:00,1961-08-21 18:00:00,Unknown
1961230N22131,WP,1961,UNNAMED,,,-5,19,1961-08-18 00:00:00,1961-08-20 06:00:00,Unknown
1961231N12134,WP,1961,LORNA,,950.0,4,77,1961-08-19 00:00:00,1961-08-28 12:00:00,Unknown
1961237N16151,WP,1961,UNNAMED,,,-5,37,1961-08-24 12:00:00,1961-08-29 00:00:00,Unknown
1961241N18117,WP,1961,UNNAMED,,,-5,23,1961-08-29 06:00:00,1961-09-01 00:00:00,Unknown
1961241N20155,WP,1961,MARIE,,996.0,0,59,1961-08-28 18:00:00,1961-09-05 00:00:00,Unknown
1961247N15127,WP,1961,OLGA,,985.0,1,59,1961-09-04 00:00:00,1961-09-11 06:00:00,Unknown
1961248N18155,WP,1961,PAMELA,,910.0,5,71,1961-09-05 00:00:00,1961-09-13 18:00:00,Unknown
1961248N22089,NI,1961,UNNAMED,,,-5,92,1961-09-05 06:00:00,1961-09-16 15:00:00,Unknown
1961249N14342,NI,1961,DEBBIE,,,-4,1,1961-09-18 18:00:00,1961-09-18 18:00:00,Unknown
1961250N07173,WP,1961,NANCY,,890.0,5,107,1961-09-06 12:00:00,1961-09-19 18:00:00,Unknown
1961254N19094,NI,1961,UNNAMED,,,-5,52,1961-09-10 18:00:00,1961-09-17 03:00:00,Unknown
1961264N12130,WP,1961,RUBY,,992.0,-5,39,1961-09-20 12:00:00,1961-09-25 06:00:00,Unknown
1961265N11156,WP,1961,SALLY,,980.0,1,77,1961-09-21 12:00:00,1961-10-01 00:00:00,Unknown
1961265N21090,NI,1961,UNNAMED,,,-5,12,1961-09-21 18:00:00,1961-09-23 03:00:00,Unknown
1961269N11161,WP,1961,TILDA,,925.0,5,113,1961-09-25 12:00:00,1961-10-09 12:00:00,Unknown
1961270N20090,NI,1961,UNNAMED,,,-5,48,1961-09-26 18:00:00,1961-10-02 15:00:00,Unknown
1961276N22152,WP,1961,VIOLET,,895.0,5,73,1961-10-02 18:00:00,1961-10-11 18:00:00,Unknown
1961279N17119,WP,1961,WILDA,,990.0,-5,63,1961-10-05 18:00:00,1961-10-13 12:00:00,Unknown
1961282N20079,NI,1961,UNNAMED,,,-5,36,1961-10-08 18:00:00,1961-10-13 03:00:00,Unknown
1961284N18137,WP,1961,UNNAMED,,,-5,69,1961-10-10 12:00:00,1961-10-19 00:00:00,Unknown
1961285N25165,WP,1961,UNNAMED,,,-5,21,1961-10-12 00:00:00,1961-10-14 12:00:00,Unknown
1961291N08159,WP,1961,BILLIE,,970.0,1,97,1961-10-18 06:00:00,1961-10-30 06:00:00,Unknown
1961291N12120,NI,1961,ANITA,,,-5,11,1961-10-20 18:00:00,1961-10-22 00:00:00,Unknown
1961291N12120,WP,1961,ANITA,,,-5,22,1961-10-18 00:00:00,1961-10-20 15:00:00,Unknown
1961297N20092,NI,1961,UNNAMED,,,-5,16,1961-10-23 18:00:00,1961-10-25 15:00:00,Unknown
1961298N17166,WP,1961,CLARA,,985.0,1,57,1961-10-25 06:00:00,1961-11-01 06:00:00,Unknown
1961304N16150,WP,1961,UNNAMED,,,-5,7,1961-10-31 06:00:00,1961-11-01 00:00:00,Unknown
1961310N16153,WP,1961,UNNAMED,,,-5,1,1961-11-06 06:00:00,1961-11-06 06:00:00,Unknown
1961312N14153,WP,1961,DOT,,930.0,5,74,1961-11-07 12:00:00,1961-11-16 15:00:00,Unknown
1961325N08128,WP,1961,UNNAMED,,,-5,39,1961-11-20 18:00:00,1961-11-25 12:00:00,Unknown
1961339N08137,WP,1961,ELLEN,,945.0,4,73,1961-12-05 06:00:00,1961-12-14 06:00:00,Unknown
1961354S13044,SI,1962,ADA,,,-5,37,1961-12-19 18:00:00,1961-12-24 06:00:00,Unknown
1961355S19052,SI,1962,BERYL,,,-5,65,1961-12-20 12:00:00,1961-12-28 12:00:00,Unknown
1961364S10066,SI,1962,CHANTAL,,,-5,69,1961-12-29 18:00:00,1962-01-07 06:00:00,Unknown
1962007S14115,SI,1962,UNNAMED,,994.0,-5,65,1962-01-06 12:00:00,1962-01-13 18:00:00,Unknown
1962008S14115,SI,1962,UNNAMED,,,-5,76,1962-01-08 11:00:00,1962-01-15 23:00:00,Unknown
1962015S12064,SI,1962,DAISY,,,-5,69,1962-01-15 06:00:00,1962-01-23 18:00:00,Unknown
1962019S07087,SI,1962,UNNAMED,,,-5,17,1962-01-19 06:00:00,1962-01-21 06:00:00,Unknown
1962020S12123,SI,1962,UNNAMED,,980.0,-5,101,1962-01-20 00:00:00,1962-01-31 01:00:00,Unknown
1962021S07068,SI,1962,FLORA,,,-5,37,1962-01-20 18:00:00,1962-01-25 06:00:00,Unknown
1962022S09088,SI,1962,EMILY,,,-5,1,1962-01-22 06:00:00,1962-01-22 06:00:00,Unknown
1962022S12123,SI,1962,UNNAMED,,,-5,111,1962-01-21 23:00:00,1962-02-01 23:00:00,Unknown
1962028S13130,SI,1962,UNNAMED,,985.0,-5,178,1962-01-27 23:30:00,1962-02-12 23:00:00,Unknown
1962033N06129,WP,1962,FRAN,,1002.0,0,35,1962-02-02 00:00:00,1962-02-06 06:00:00,Unknown
1962036S15064,SI,1962,GINA,,,-5,113,1962-02-05 06:00:00,1962-02-19 06:00:00,Unknown
1962042S17128,SI,1962,UNNAMED,,,-5,61,1962-02-10 23:00:00,1962-02-16 11:00:00,Unknown
1962045S19118,SI,1962,UNNAMED,,993.0,-5,103,1962-02-14 06:00:00,1962-02-22 23:00:00,Unknown
1962047S12057,SI,1962,HELENE,,,-5,37,1962-02-15 18:00:00,1962-02-20 06:00:00,Unknown
1962049S31059,SI,1962,GINA,,,-5,13,1962-02-18 00:00:00,1962-02-19 12:00:00,Unknown
1962052S27047,SI,1962,ISABEL,,,-5,27,1962-02-21 06:00:00,1962-02-24 12:00:00,Unknown
1962053S26048,SI,1962,ISABEL,,,-5,25,1962-02-22 06:00:00,1962-02-25 06:00:00,Unknown
1962058S14070,SI,1962,JENNY,,,-5,47,1962-02-26 12:00:00,1962-03-04 06:00:00,Unknown
1962061S15101,SI,1962,UNNAMED,,1001.0,-1,63,1962-03-01 16:00:00,1962-03-06 01:00:00,Unknown
1962062S26052,SI,1962,JENNY,,,-5,23,1962-03-02 18:00:00,1962-03-05 12:00:00,Unknown
1962068S13055,SI,1962,KATE,,,-5,49,1962-03-09 06:00:00,1962-03-15 06:00:00,Unknown
1962077S15072,SI,1962,LUCY,,,-5,35,1962-03-17 18:00:00,1962-03-22 00:00:00,Unknown
1962089S10077,SI,1962,MAUD,,,-5,99,1962-03-30 06:00:00,1962-04-11 12:00:00,Unknown
1962106N10143,WP,1962,GEORGIA,,930.0,4,107,1962-04-15 18:00:00,1962-04-29 00:00:00,Unknown
1962134N10082,NI,1962,UNNAMED,,,-5,72,1962-05-13 18:00:00,1962-05-22 15:00:00,Unknown
1962135N07132,WP,1962,HOPE,,980.0,1,107,1962-05-14 18:00:00,1962-05-28 00:00:00,Unknown
1962139N11110,WP,1962,UNNAMED,,,-5,53,1962-05-18 18:00:00,1962-05-25 06:00:00,Unknown
1962144N17092,NI,1962,UNNAMED,,,-5,16,1962-05-23 18:00:00,1962-05-25 15:00:00,Unknown
1962145N08133,WP,1962,IRIS,,990.0,0,47,1962-05-25 06:00:00,1962-05-31 00:00:00,Unknown
1962148N17065,NI,1962,UNNAMED,,,-5,20,1962-05-27 18:00:00,1962-05-30 03:00:00,Unknown
1962157N19088,NI,1962,UNNAMED,,,-5,20,1962-06-05 18:00:00,1962-06-08 03:00:00,Unknown
1962187N17129,WP,1962,JOAN,,985.0,1,73,1962-07-06 00:00:00,1962-07-15 00:00:00,Unknown
1962189N09134,WP,1962,UNNAMED,,,-5,33,1962-07-08 06:00:00,1962-07-12 06:00:00,Unknown
1962189N22069,NI,1962,UNNAMED,,,-5,57,1962-07-08 03:00:00,1962-07-15 03:00:00,Unknown
1962190N17116,WP,1962,UNNAMED,,,-5,31,1962-07-09 06:00:00,1962-07-13 00:00:00,Unknown
1962192N17087,NI,1962,UNNAMED,,,-5,20,1962-07-10 18:00:00,1962-07-13 03:00:00,Unknown
1962198N15124,WP,1962,KATE,,970.0,1,79,1962-07-16 12:00:00,1962-07-26 06:00:00,Unknown
1962198N16113,WP,1962,UNNAMED,,,-5,7,1962-07-17 00:00:00,1962-07-17 18:00:00,Unknown
1962202N20158,WP,1962,LOUISE,,960.0,1,73,1962-07-20 12:00:00,1962-07-29 12:00:00,Unknown
1962206N14140,WP,1962,NORA,,968.0,1,100,1962-07-25 06:00:00,1962-08-06 15:00:00,Unknown
1962209N13149,WP,1962,MARGE,,1002.0,0,15,1962-07-28 00:00:00,1962-07-29 18:00:00,Unknown
1962211N09153,WP,1962,OPAL,,900.0,5,123,1962-07-30 00:00:00,1962-08-14 06:00:00,Unknown
1962211N19120,WP,1962,UNNAMED,,,-5,17,1962-07-29 12:00:00,1962-07-31 12:00:00,Unknown
1962217N10142,WP,1962,PATSY,,988.0,1,57,1962-08-05 00:00:00,1962-08-12 00:00:00,Unknown
1962224N11151,WP,1962,RUTH,,915.0,5,104,1962-08-12 00:00:00,1962-08-25 09:00:00,Unknown
1962226N22128,WP,1962,SARAH,,975.0,1,95,1962-08-14 00:00:00,1962-08-25 18:00:00,Unknown
1962226N25162,WP,1962,UNNAMED,,,-5,11,1962-08-14 00:00:00,1962-08-15 06:00:00,Unknown
1962232N17149,WP,1962,THELMA,,950.0,4,98,1962-08-20 00:00:00,1962-09-01 03:00:00,Unknown
1962236N20131,WP,1962,VERA,,990.0,1,35,1962-08-24 00:00:00,1962-08-28 06:00:00,Unknown
1962237N07155,WP,1962,WANDA,,960.0,2,93,1962-08-25 00:00:00,1962-09-05 12:00:00,Unknown
1962241N14150,WP,1962,AMY,,940.0,5,103,1962-08-28 18:00:00,1962-09-10 12:00:00,Unknown
1962248N08143,WP,1962,UNNAMED,,,-5,11,1962-09-05 06:00:00,1962-09-06 12:00:00,Unknown
1962251N17086,NI,1962,UNNAMED,,,-5,56,1962-09-07 18:00:00,1962-09-14 15:00:00,Unknown
1962254N11123,NI,1962,BABE:BABS,,,-5,8,1962-09-18 03:00:00,1962-09-19 00:00:00,Unknown
1962254N11123,WP,1962,BABE:BABS,,994.0,0,55,1962-09-11 06:00:00,1962-09-18 00:00:00,Unknown
1962254N22166,WP,1962,UNNAMED,,1002.0,-5,51,1962-09-11 06:00:00,1962-09-17 12:00:00,Unknown
1962259N17086,NI,1962,UNNAMED,,,-5,48,1962-09-15 18:00:00,1962-09-21 15:00:00,Unknown
1962261N15121,WP,1962,CARLA:CLARA,,985.0,1,43,1962-09-18 06:00:00,1962-09-23 12:00:00,Unknown
1962262N19092,NI,1962,UNNAMED,,,-5,52,1962-09-19 06:00:00,1962-09-25 15:00:00,Unknown
1962263N32154,WP,1962,UNNAMED,,,-5,37,1962-09-20 00:00:00,1962-09-24 12:00:00,Unknown
1962266N12133,WP,1962,UNNAMED,,,-5,45,1962-09-22 12:00:00,1962-09-28 00:00:00,Unknown
1962268N12144,WP,1962,DINAH,,955.0,3,87,1962-09-24 18:00:00,1962-10-05 12:00:00,Unknown
1962272N10161,WP,1962,EMMA,,890.0,5,117,1962-09-28 12:00:00,1962-10-13 00:00:00,Unknown
1962274N16158,WP,1962,FREDA,,950.0,3,74,1962-10-01 06:00:00,1962-10-10 09:00:00,Unknown
1962279S08087,SI,1963,AMY,,,0,83,1962-10-06 00:00:00,1962-10-16 06:00:00,Unknown
1962292N11119,NI,1962,HARRIET,,1004.0,-5,7,1962-10-26 06:00:00,1962-10-27 00:00:00,Unknown
1962292N11119,WP,1962,HARRIET,,1000.0,0,56,1962-10-19 06:00:00,1962-10-26 03:00:00,Unknown
1962292N11139,WP,1962,GILDA,,955.0,4,107,1962-10-18 18:00:00,1962-11-01 00:00:00,Unknown
1962294N21153,WP,1962,UNNAMED,,,-5,9,1962-10-21 06:00:00,1962-10-22 06:00:00,Unknown
1962295N08085,NI,1962,UNNAMED,,,-5,36,1962-10-22 06:00:00,1962-10-26 15:00:00,Unknown
1962299N10094,NI,1962,UNNAMED,,,-5,40,1962-10-26 06:00:00,1962-10-31 03:00:00,Unknown
1962300N12140,WP,1962,IVY,,996.0,3,23,1962-10-27 00:00:00,1962-10-29 18:00:00,Unknown
1962308N08138,WP,1962,JEAN,,975.0,2,127,1962-11-04 06:00:00,1962-11-20 00:00:00,Unknown
1962311N06154,WP,1962,KAREN,,900.0,5,90,1962-11-07 06:00:00,1962-11-18 09:00:00,Unknown
1962327N05144,NI,1962,LUCY,,,-1,1,1962-12-01 18:00:00,1962-12-01 18:00:00,Unknown
1962327N05144,WP,1962,LUCY,,975.0,3,68,1962-11-23 06:00:00,1962-12-01 15:00:00,Unknown
1962329N07104,NI,1962,UNNAMED,,,-5,32,1962-11-25 18:00:00,1962-11-29 15:00:00,Unknown
1962329N07104,WP,1962,UNNAMED,,,-5,6,1962-11-25 00:00:00,1962-11-25 15:00:00,Unknown
1962335N10113,WP,1962,MARY,,,0,21,1962-12-01 00:00:00,1962-12-03 12:00:00,Unknown
1962336S13066,SI,1963,BERTHA,,,-5,41,1962-12-01 12:00:00,1962-12-06 12:00:00,Unknown
1962340N07141,WP,1962,NADINE,,974.0,0,47,1962-12-05 18:00:00,1962-12-11 12:00:00,Unknown
1962343N10090,NI,1962,UNNAMED,,,-5,32,1962-12-09 06:00:00,1962-12-13 03:00:00,Unknown
1962350S04089,SI,1963,CECILE,,,0,105,1962-12-16 00:00:00,1962-12-29 00:00:00,Unknown
1963001S10080,SI,1963,UNNAMED,,,0,81,1963-01-01 00:00:00,1963-01-11 00:00:00,Unknown
1963003N05085,NI,1963,UNNAMED,,,-5,28,1963-01-02 18:00:00,1963-01-06 03:00:00,Unknown
1963007S12117,SI,1963,UNNAMED,,980.0,-5,92,1963-01-06 23:00:00,1963-01-14 23:00:00,Unknown
1963009S10083,SI,1963,DELIA,,,1,91,1963-01-09 00:00:00,1963-01-20 06:00:00,Unknown
1963019S13124,SI,1963,UNNAMED,,987.0,-5,159,1963-01-18 23:00:00,1963-01-30 01:00:00,Unknown
1963021S11101,SI,1963,UNNAMED,,1000.0,-5,64,1963-01-20 23:00:00,1963-01-24 19:00:00,Unknown
1963029S09089,SI,1963,EMMA,,996.0,-5,104,1963-01-29 00:00:00,1963-02-09 06:00:00,Unknown
1963034S19123,SI,1963,UNNAMED,,940.0,-5,85,1963-02-02 23:00:00,1963-02-10 01:00:00,Unknown
1963041S13062,SI,1963,FANNY,,,-5,77,1963-02-09 18:00:00,1963-02-19 06:00:00,Unknown
1963043S12070,SI,1963,GRACE,,,-5,81,1963-02-12 06:00:00,1963-02-22 06:00:00,Unknown
1963043S18123,SI,1963,UNNAMED,,990.0,-5,63,1963-02-11 23:00:00,1963-02-17 01:00:00,Unknown
1963047S13128,SI,1963,UNNAMED,,995.0,0,42,1963-02-15 16:00:00,1963-02-19 07:00:00,Unknown
1963058S23041,SI,1963,HILDA,,,-5,25,1963-02-27 06:00:00,1963-03-02 06:00:00,Unknown
1963062S13064,SI,1963,IRENE,,,-5,17,1963-03-03 06:00:00,1963-03-05 06:00:00,Unknown
1963064S12070,SI,1963,JULIE,,,-5,53,1963-03-04 18:00:00,1963-03-11 06:00:00,Unknown
1963074S10101,SI,1963,UNNAMED,,990.0,0,132,1963-03-14 16:00:00,1963-03-24 01:00:00,Unknown
1963084N04149,WP,1963,UNNAMED,,,-5,5,1963-03-25 06:00:00,1963-03-25 18:00:00,Unknown
1963089N08145,WP,1963,UNNAMED,,,-5,65,1963-03-30 06:00:00,1963-04-07 06:00:00,Unknown
1963100S11137,SI,1963,UNNAMED,,986.0,-5,34,1963-04-12 08:30:00,1963-04-14 23:00:00,Unknown
1963116N08146,WP,1963,OLIVE,,920.0,4,109,1963-04-25 12:00:00,1963-05-09 00:00:00,Unknown
1963138N08068,NI,1963,UNNAMED,,,-5,72,1963-05-17 18:00:00,1963-05-26 15:00:00,Unknown
1963144N09090,NI,1963,UNNAMED,,,-5,44,1963-05-23 18:00:00,1963-05-29 03:00:00,Unknown
1963147N12135,WP,1963,POLLY,,978.0,1,92,1963-05-27 00:00:00,1963-06-07 09:00:00,Unknown
1963157N20088,NI,1963,UNNAMED,,,-5,20,1963-06-05 18:00:00,1963-06-08 03:00:00,Unknown
1963158N20116,WP,1963,ROSE,,980.0,0,90,1963-06-06 12:00:00,1963-06-17 15:00:00,Unknown
1963163N13135,WP,1963,SHIRLEY,,935.0,5,109,1963-06-12 06:00:00,1963-06-25 18:00:00,Unknown
1963167N09156,WP,1963,TRIX,,984.0,1,157,1963-06-15 18:00:00,1963-07-05 06:00:00,Unknown
1963174N14096,NI,1963,UNNAMED,,,-5,32,1963-06-22 18:00:00,1963-06-26 15:00:00,Unknown
1963182N11144,WP,1963,VIRGINIA,,990.0,0,67,1963-07-01 06:00:00,1963-07-09 12:00:00,Unknown
1963185N22089,NI,1963,UNNAMED,,,-5,24,1963-07-03 18:00:00,1963-07-06 15:00:00,Unknown
1963190N15149,WP,1963,WENDY,,930.0,4,123,1963-07-09 00:00:00,1963-07-24 06:00:00,Unknown
1963191N15131,WP,1963,UNNAMED,,,-5,31,1963-07-09 18:00:00,1963-07-13 12:00:00,Unknown
1963196N10146,WP,1963,AGNES,,992.0,2,79,1963-07-15 06:00:00,1963-07-25 00:00:00,Unknown
1963200N31116,WP,1963,WENDY,,,-5,7,1963-07-18 12:00:00,1963-07-19 06:00:00,Unknown
1963207N13151,WP,1963,BESS,,930.0,4,174,1963-07-25 18:00:00,1963-08-16 09:00:00,Unknown
1963208N11118,WP,1963,UNNAMED,,,-5,47,1963-07-27 06:00:00,1963-08-02 00:00:00,Unknown
1963219N09146,WP,1963,CARMEN,,930.0,4,91,1963-08-07 06:00:00,1963-08-18 12:00:00,Unknown
1963221N20089,NI,1963,UNNAMED,,,-5,52,1963-08-08 18:00:00,1963-08-15 03:00:00,Unknown
1963232N14118,WP,1963,UNNAMED,,,-5,33,1963-08-20 00:00:00,1963-08-24 00:00:00,Unknown
1963235N17164,WP,1963,ELAINE,,965.0,3,62,1963-08-23 00:00:00,1963-08-30 15:00:00,Unknown
1963236N22137,WP,1963,DELLA,,975.0,3,75,1963-08-23 18:00:00,1963-09-02 00:00:00,Unknown
1963237N16119,WP,1963,UNNAMED,,,-5,53,1963-08-24 18:00:00,1963-08-31 06:00:00,Unknown
1963238N12148,WP,1963,UNNAMED,,,-5,5,1963-08-26 06:00:00,1963-08-26 18:00:00,Unknown
1963240N09157,WP,1963,FAYE,,960.0,3,113,1963-08-28 00:00:00,1963-09-11 00:00:00,Unknown
1963244N13111,WP,1963,UNNAMED,,,-5,35,1963-08-31 18:00:00,1963-09-05 00:00:00,Unknown
1963247N18145,WP,1963,GLORIA,,920.0,4,95,1963-09-03 18:00:00,1963-09-15 12:00:00,Unknown
1963251N13151,WP,1963,HESTER,,998.0,0,67,1963-09-07 18:00:00,1963-09-16 00:00:00,Unknown
1963251N16097,NI,1963,UNNAMED,,,-5,68,1963-09-07 18:00:00,1963-09-16 03:00:00,Unknown
1963260N10153,WP,1963,IRMA,,1002.0,0,47,1963-09-16 12:00:00,1963-09-22 06:00:00,Unknown
1963264N17120,NI,1963,UNNAMED,,,-5,42,1963-09-24 00:00:00,1963-09-29 03:00:00,Unknown
1963264N17120,WP,1963,UNNAMED,,,-5,26,1963-09-20 18:00:00,1963-09-23 21:00:00,Unknown
1963270N08154,WP,1963,JUDY,,920.0,5,102,1963-09-27 06:00:00,1963-10-09 21:00:00,Unknown
1963274N15115,NI,1963,UNNAMED,,,-5,5,1963-10-06 12:00:00,1963-10-07 00:00:00,Unknown
1963274N15115,WP,1963,UNNAMED,,,-5,48,1963-09-30 12:00:00,1963-10-06 09:00:00,Unknown
1963276N10140,WP,1963,KIT,,930.0,4,87,1963-10-03 06:00:00,1963-10-14 00:00:00,Unknown
1963277N15096,NI,1963,UNNAMED,,,-5,32,1963-10-03 18:00:00,1963-10-07 15:00:00,Unknown
1963279N07165,WP,1963,LOLA,,943.0,4,130,1963-10-06 00:00:00,1963-10-22 03:00:00,Unknown
1963282N07108,WP,1963,UNNAMED,,,-5,13,1963-10-08 12:00:00,1963-10-10 00:00:00,Unknown
1963286N16071,NI,1963,UNNAMED,,,-5,36,1963-10-12 18:00:00,1963-10-17 03:00:00,Unknown
1963287N19164,WP,1963,MAMIE,,965.0,3,45,1963-10-13 12:00:00,1963-10-19 00:00:00,Unknown
1963291N09092,NI,1963,UNNAMED,,,-5,80,1963-10-18 06:00:00,1963-10-28 03:00:00,Unknown
1963291N12156,WP,1963,NINA,,,0,49,1963-10-18 00:00:00,1963-10-24 00:00:00,Unknown
1963296N15164,WP,1963,ORA,,982.0,1,76,1963-10-22 18:00:00,1963-11-01 03:00:00,Unknown
1963297N10092,NI,1963,UNNAMED,,,-5,16,1963-10-23 18:00:00,1963-10-25 15:00:00,Unknown
1963308N09103,WP,1963,UNNAMED,,,-5,13,1963-11-03 12:00:00,1963-11-05 00:00:00,Unknown
1963329N19065,NI,1963,UNNAMED,,,-5,8,1963-11-24 18:00:00,1963-11-25 15:00:00,Unknown
1963334N05090,NI,1963,UNNAMED,,,-5,48,1963-11-30 06:00:00,1963-12-06 03:00:00,Unknown
1963334N09073,NI,1963,UNNAMED,,,-5,64,1963-11-29 18:00:00,1963-12-07 15:00:00,Unknown
1963336S05073,SI,1964,AMANDA,,,-5,52,1963-12-01 12:00:00,1963-12-07 21:00:00,Unknown
1963340S05073,SI,1964,AMANDA,,,-5,69,1963-12-05 18:00:00,1963-12-14 06:00:00,Unknown
1963343N10130,WP,1963,PHYLLIS,,994.0,1,53,1963-12-08 12:00:00,1963-12-15 00:00:00,Unknown
1963347S24070,SI,1964,AMANDA,,,-5,13,1963-12-13 00:00:00,1963-12-14 12:00:00,Unknown
1963349N12131,WP,1963,RITA,,998.0,0,57,1963-12-15 00:00:00,1963-12-22 00:00:00,Unknown
1963352N02174,WP,1963,SUSAN,,935.0,4,93,1963-12-18 00:00:00,1963-12-29 12:00:00,Unknown
1963357S08057,SI,1964,BETTY,,,-5,41,1963-12-23 06:00:00,1963-12-28 06:00:00,Unknown
1964004S14125,SI,1964,BESSIE,,950.0,-5,100,1964-01-03 23:00:00,1964-01-13 01:00:00,Unknown
